id,zip,lat,lng,population,timezone,city,state,type
363,01742,42.343655,-71.43864,18337,America/New_York,Framingham,MA,CDP
364,01745,42.343655,-71.43864,660,America/New_York,Framingham,,
365,01746,42.343655,-71.43864,14964,America/New_York,Framingham,,
366,01747,42.343655,-71.43864,6024,America/New_York,Framingham,MA,CDP
367,01748,42.343655,-71.43864,19050,America/New_York,Framingham,MA,CDP
368,01749,42.343655,-71.43864,19959,America/New_York,Framingham,MA,CDP
369,01752,42.343655,-71.43864,41398,America/New_York,Framingham,MA,city
370,01754,42.343655,-71.43864,10663,America/New_York,Framingham,MA,CDP
371,01756,42.343655,-71.43864,6266,America/New_York,Framingham,,
372,01757,42.343655,-71.43864,30473,America/New_York,Framingham,MA,CDP
373,01760,42.343655,-71.43864,36520,America/New_York,Framingham,MA,CDP
374,01770,42.343655,-71.43864,4404,America/New_York,Framingham,,
375,01772,42.343655,-71.43864,9781,America/New_York,Framingham,MA,CDP
376,01773,42.343655,-71.43864,5257,America/New_York,Framingham,MA,city
377,01775,42.343655,-71.43864,7109,America/New_York,Framingham,MA,CDP
378,01776,42.343655,-71.43864,19067,America/New_York,Framingham,,
379,01778,42.343655,-71.43864,13915,America/New_York,Framingham,MA,CDP
380,01801,42.63411,-71.191246,41205,America/New_York,Lowell,MA,city
381,01803,42.63411,-71.191246,26068,America/New_York,Lowell,MA,CDP
382,01810,42.63411,-71.191246,35608,America/New_York,Lowell,MA,CDP
383,01821,42.63411,-71.191246,30203,America/New_York,Lowell,MA,CDP
384,01824,42.63411,-71.191246,26628,America/New_York,Lowell,MA,city
385,01826,42.63411,-71.191246,32373,America/New_York,Lowell,MA,city
386,01827,42.63411,-71.191246,3375,America/New_York,Lowell,,
387,01830,42.63411,-71.191246,26685,America/New_York,Lowell,MA,city
388,01832,42.63411,-71.191246,26065,America/New_York,Lowell,MA,city
389,01833,42.63411,-71.191246,8380,America/New_York,Lowell,,
390,01834,42.63411,-71.191246,6747,America/New_York,Lowell,,
391,01835,42.63411,-71.191246,14637,America/New_York,Lowell,MA,city
392,01840,42.63411,-71.191246,7092,America/New_York,Lowell,MA,city
393,01841,42.63411,-71.191246,52761,America/New_York,Lowell,MA,city
394,01843,42.63411,-71.191246,28444,America/New_York,Lowell,MA,city
395,01844,42.63411,-71.191246,53015,America/New_York,Lowell,MA,city
396,01845,42.63411,-71.191246,31881,America/New_York,Lowell,MA,CDP
397,01850,42.63411,-71.191246,16983,America/New_York,Lowell,MA,city
398,01851,42.63411,-71.191246,32308,America/New_York,Lowell,MA,city
399,01852,42.63411,-71.191246,36700,America/New_York,Lowell,MA,city
400,01854,42.63411,-71.191246,28808,America/New_York,Lowell,MA,city
401,01860,42.63411,-71.191246,6707,America/New_York,Lowell,,
402,01862,42.63411,-71.191246,11703,America/New_York,Lowell,,
403,01863,42.63411,-71.191246,9592,America/New_York,Lowell,,
404,01864,42.63411,-71.191246,15634,America/New_York,Lowell,,
405,01867,42.63411,-71.191246,25474,America/New_York,Lowell,MA,CDP
406,01876,42.63411,-71.191246,30962,America/New_York,Lowell,,
407,01879,42.63411,-71.191246,12435,America/New_York,Lowell,,
408,01880,42.63411,-71.191246,27258,America/New_York,Lowell,MA,CDP
409,01886,42.63411,-71.191246,24584,America/New_York,Lowell,,
410,01887,42.63411,-71.191246,23195,America/New_York,Lowell,MA,CDP
411,01890,42.63411,-71.191246,22862,America/New_York,Lowell,MA,CDP
412,01901,42.591846,-70.899445,1934,America/New_York,Lynn,MA,city
413,01902,42.591846,-70.899445,51680,America/New_York,Lynn,MA,city
414,01904,42.591846,-70.899445,20103,America/New_York,Lynn,MA,city
415,01905,42.591846,-70.899445,27188,America/New_York,Lynn,MA,city
416,01906,42.591846,-70.899445,28599,America/New_York,Lynn,MA,CDP
417,01907,42.591846,-70.899445,15279,America/New_York,Lynn,MA,CDP
418,01908,42.591846,-70.899445,3328,America/New_York,Lynn,MA,CDP
419,01913,42.591846,-70.899445,17277,America/New_York,Lynn,MA,city
420,01915,42.591846,-70.899445,41656,America/New_York,Lynn,MA,city
421,01921,42.591846,-70.899445,8229,America/New_York,Lynn,MA,CDP
422,01922,42.591846,-70.899445,3791,America/New_York,Lynn,,
423,01923,42.591846,-70.899445,27778,America/New_York,Lynn,MA,CDP
424,01929,42.591846,-70.899445,3605,America/New_York,Lynn,MA,CDP
425,01930,42.591846,-70.899445,29862,America/New_York,Lynn,MA,city
426,01937,42.591846,-70.899445,146,America/New_York,Lynn,MA,CDP
427,01938,42.591846,-70.899445,13820,America/New_York,Lynn,MA,CDP
428,01940,42.591846,-70.899445,13183,America/New_York,Lynn,MA,CDP
429,01944,42.591846,-70.899445,5368,America/New_York,Lynn,,
430,01945,42.591846,-70.899445,20390,America/New_York,Lynn,MA,CDP
431,01949,42.591846,-70.899445,9727,America/New_York,Lynn,,
432,01950,42.591846,-70.899445,18444,America/New_York,Lynn,MA,city
433,01951,42.591846,-70.899445,2938,America/New_York,Lynn,,
434,01952,42.591846,-70.899445,9217,America/New_York,Lynn,MA,CDP
435,01960,42.591846,-70.899445,53961,America/New_York,Lynn,MA,city
436,01965,42.591846,-70.899445,752,America/New_York,Lynn,MA,city
437,01966,42.591846,-70.899445,6977,America/New_York,Lynn,MA,CDP
438,01969,42.591846,-70.899445,6214,America/New_York,Lynn,MA,CDP
439,01970,42.591846,-70.899445,44115,America/New_York,Lynn,MA,city
440,01982,42.591846,-70.899445,7646,America/New_York,Lynn,,
441,01983,42.591846,-70.899445,6535,America/New_York,Lynn,MA,CDP
442,01984,42.591846,-70.899445,4930,America/New_York,Lynn,,
443,01985,42.591846,-70.899445,4536,America/New_York,Lynn,,
444,02019,42.160023,-71.16033,17160,America/New_York,Norwood,MA,CDP
445,02021,42.160023,-71.16033,24459,America/New_York,Norwood,,
446,02025,42.160023,-71.16033,8358,America/New_York,Norwood,,
447,02026,42.160023,-71.16033,25109,America/New_York,Norwood,MA,CDP
448,02030,42.160023,-71.16033,5893,America/New_York,Norwood,MA,CDP
449,02032,42.160023,-71.16033,4914,America/New_York,Norwood,,
450,02035,42.160023,-71.16033,18516,America/New_York,Norwood,MA,CDP
451,02038,42.160023,-71.16033,33067,America/New_York,Norwood,MA,city
452,02043,42.160023,-71.16033,24185,America/New_York,Norwood,MA,CDP
453,02045,42.160023,-71.16033,10098,America/New_York,Norwood,MA,CDP
454,02047,42.160023,-71.16033,142,America/New_York,Norwood,,
455,02048,42.160023,-71.16033,23855,America/New_York,Norwood,MA,CDP
456,02050,42.160023,-71.16033,25903,America/New_York,Norwood,MA,CDP
457,02052,42.160023,-71.16033,12923,America/New_York,Norwood,MA,CDP
458,02053,42.160023,-71.16033,13251,America/New_York,Norwood,,
459,02054,42.160023,-71.16033,8699,America/New_York,Norwood,MA,CDP
460,02056,42.160023,-71.16033,11556,America/New_York,Norwood,,
461,02061,42.160023,-71.16033,11309,America/New_York,Norwood,,
462,02062,42.160023,-71.16033,31380,America/New_York,Norwood,MA,CDP
463,02066,42.160023,-71.16033,18895,America/New_York,Norwood,MA,CDP
464,02067,42.160023,-71.16033,18478,America/New_York,Norwood,MA,CDP
465,02071,42.160023,-71.16033,1677,America/New_York,Norwood,,
466,02072,42.160023,-71.16033,29074,America/New_York,Norwood,,
467,02081,42.160023,-71.16033,19703,America/New_York,Norwood,MA,CDP
468,02090,42.160023,-71.16033,16213,America/New_York,Norwood,MA,CDP
469,02093,42.160023,-71.16033,12305,America/New_York,Norwood,,
470,02108,42.335884,-71.06567,4178,America/New_York,Boston,MA,city
471,02109,42.335884,-71.06567,3714,America/New_York,Boston,MA,city
472,02110,42.335884,-71.06567,2178,America/New_York,Boston,MA,city
473,02111,42.335884,-71.06567,8067,America/New_York,Boston,MA,city
474,02113,42.335884,-71.06567,6522,America/New_York,Boston,MA,city
475,02114,42.335884,-71.06567,13853,America/New_York,Boston,MA,city
476,02115,42.335884,-71.06567,28621,America/New_York,Boston,MA,city
477,02116,42.335884,-71.06567,22040,America/New_York,Boston,MA,city
478,02118,42.335884,-71.06567,28522,America/New_York,Boston,MA,city
479,02119,42.335884,-71.06567,26851,America/New_York,Boston,MA,city
480,02120,42.335884,-71.06567,15248,America/New_York,Boston,MA,city
481,02121,42.335884,-71.06567,28298,America/New_York,Boston,MA,city
482,02122,42.335884,-71.06567,23471,America/New_York,Boston,MA,city
483,02124,42.335884,-71.06567,55897,America/New_York,Boston,MA,city
484,02125,42.335884,-71.06567,33069,America/New_York,Boston,MA,city
485,02126,42.335884,-71.06567,25313,America/New_York,Boston,MA,city
486,02127,42.335884,-71.06567,36646,America/New_York,Boston,MA,city
487,02128,42.335884,-71.06567,44124,America/New_York,Boston,MA,city
488,02129,42.335884,-71.06567,19994,America/New_York,Boston,MA,city
489,02130,42.335884,-71.06567,41109,America/New_York,Boston,MA,city
490,02131,42.335884,-71.06567,31564,America/New_York,Boston,MA,city
491,02132,42.335884,-71.06567,27069,America/New_York,Boston,MA,city
492,02133,42.335884,-71.06567,80,America/New_York,Boston,MA,city
493,02134,42.335884,-71.06567,17637,America/New_York,Boston,MA,city
494,02135,42.335884,-71.06567,43683,America/New_York,Boston,MA,city
495,02136,42.335884,-71.06567,38071,America/New_York,Boston,MA,city
496,02138,42.335884,-71.06567,38077,America/New_York,Boston,MA,city
497,02139,42.335884,-71.06567,39609,America/New_York,Boston,MA,city
498,02140,42.335884,-71.06567,21361,America/New_York,Boston,MA,city
499,02141,42.335884,-71.06567,14677,America/New_York,Boston,MA,city
500,02142,42.335884,-71.06567,4349,America/New_York,Boston,MA,city
501,02143,42.335884,-71.06567,25161,America/New_York,Boston,MA,city
502,02144,42.335884,-71.06567,25009,America/New_York,Boston,MA,city
503,02145,42.335884,-71.06567,27929,America/New_York,Boston,MA,city
504,02148,42.335884,-71.06567,65509,America/New_York,Boston,MA,city
505,02149,42.335884,-71.06567,49236,America/New_York,Boston,MA,city
506,02150,42.335884,-71.06567,39444,America/New_York,Boston,MA,city
507,02151,42.335884,-71.06567,59949,America/New_York,Boston,MA,city
508,02152,42.335884,-71.06567,18807,America/New_York,Boston,MA,city
509,02155,42.335884,-71.06567,61276,America/New_York,Boston,MA,city
510,02163,42.335884,-71.06567,1852,America/New_York,Boston,MA,city
511,02169,42.335884,-71.06567,60928,America/New_York,Boston,MA,city
512,02170,42.335884,-71.06567,19685,America/New_York,Boston,MA,city
513,02171,42.335884,-71.06567,20513,America/New_York,Boston,MA,city
514,02176,42.335884,-71.06567,29488,America/New_York,Boston,MA,city
515,02180,42.335884,-71.06567,22986,America/New_York,Boston,MA,CDP
516,02184,42.335884,-71.06567,38762,America/New_York,Boston,MA,city
517,02186,42.335884,-71.06567,28716,America/New_York,Boston,MA,CDP
518,02188,42.335884,-71.06567,15396,America/New_York,Boston,MA,city
519,02189,42.335884,-71.06567,15231,America/New_York,Boston,MA,city
520,02190,42.335884,-71.06567,19029,America/New_York,Boston,MA,city
521,02191,42.335884,-71.06567,8130,America/New_York,Boston,MA,city
522,02199,42.335884,-71.06567,1253,America/New_York,Boston,MA,city
523,02203,42.35163,-71.06436,0,America/New_York,Boston,MA,city
524,02205,42.35163,-71.06436,0,America/New_York,Boston,MA,city
525,02210,42.35163,-71.06436,6554,America/New_York,Boston,MA,city
526,02215,42.35163,-71.06436,24054,America/New_York,Boston,MA,city
527,02301,42.022068,-70.897675,68608,America/New_York,Brockton,MA,city
528,02302,42.022068,-70.897675,36472,America/New_York,Brockton,MA,city
529,02322,42.022068,-70.897675,4753,America/New_York,Brockton,,
530,02324,42.022068,-70.897675,26022,America/New_York,Brockton,MA,city
531,02325,42.022068,-70.897675,2647,America/New_York,Brockton,MA,city
532,02330,42.022068,-70.897675,11645,America/New_York,Brockton,,
533,02332,42.022068,-70.897675,16110,America/New_York,Brockton,MA,CDP
534,02333,42.022068,-70.897675,14420,America/New_York,Brockton,,
535,02338,42.022068,-70.897675,7734,America/New_York,Brockton,,
536,02339,42.022068,-70.897675,14800,America/New_York,Brockton,,
537,02341,42.022068,-70.897675,10466,America/New_York,Brockton,MA,CDP
538,02343,42.022068,-70.897675,11267,America/New_York,Brockton,MA,CDP
539,02346,42.022068,-70.897675,24360,America/New_York,Brockton,MA,CDP
540,02347,42.022068,-70.897675,11732,America/New_York,Brockton,MA,CDP
541,02350,42.022068,-70.897675,149,America/New_York,Brockton,,
542,02351,42.022068,-70.897675,17008,America/New_York,Brockton,MA,CDP
543,02356,42.022068,-70.897675,12547,America/New_York,Brockton,,
544,02357,42.022068,-70.897675,1410,America/New_York,Brockton,,
545,02359,42.022068,-70.897675,18335,America/New_York,Brockton,MA,CDP
546,02360,42.022068,-70.897675,62405,America/New_York,Brockton,MA,CDP
547,02364,42.022068,-70.897675,13782,America/New_York,Brockton,MA,CDP
548,02366,42.022068,-70.897675,251,America/New_York,Brockton,,
549,02367,42.022068,-70.897675,2934,America/New_York,Brockton,,
550,02368,42.022068,-70.897675,34736,America/New_York,Brockton,MA,city
551,02370,42.022068,-70.897675,17709,America/New_York,Brockton,,
552,02375,42.022068,-70.897675,11205,America/New_York,Brockton,,
553,02379,42.022068,-70.897675,7682,America/New_York,Brockton,,
554,02382,42.022068,-70.897675,15215,America/New_York,Brockton,,
555,02420,42.351288,-71.214165,16287,America/New_York,Newton,MA,CDP
556,02421,42.351288,-71.214165,17798,America/New_York,Newton,MA,CDP
557,02445,42.351288,-71.214165,22568,America/New_York,Newton,MA,CDP
558,02446,42.351288,-71.214165,31109,America/New_York,Newton,MA,CDP
559,02451,42.351288,-71.214165,18153,America/New_York,Newton,MA,city
560,02452,42.351288,-71.214165,16173,America/New_York,Newton,MA,city
561,02453,42.351288,-71.214165,30314,America/New_York,Newton,MA,city
562,02457,42.351288,-71.214165,1886,America/New_York,Newton,MA,CDP
563,02458,42.351288,-71.214165,13308,America/New_York,Newton,MA,city
564,02459,42.351288,-71.214165,18604,America/New_York,Newton,MA,city
565,02460,42.351288,-71.214165,10033,America/New_York,Newton,MA,city
566,02461,42.351288,-71.214165,6717,America/New_York,Newton,MA,city
567,02462,42.351288,-71.214165,1459,America/New_York,Newton,MA,city
568,02464,42.351288,-71.214165,3730,America/New_York,Newton,MA,city
569,02465,42.351288,-71.214165,11297,America/New_York,Newton,MA,city
570,02466,42.351288,-71.214165,8553,America/New_York,Newton,MA,city
571,02467,42.351288,-71.214165,22325,America/New_York,Newton,MA,CDP
572,02468,42.351288,-71.214165,5901,America/New_York,Newton,MA,city
573,02472,42.351288,-71.214165,35317,America/New_York,Newton,MA,city
574,02474,42.351288,-71.214165,28283,America/New_York,Newton,MA,CDP
575,02476,42.351288,-71.214165,17732,America/New_York,Newton,MA,CDP
576,02478,42.351288,-71.214165,26966,America/New_York,Newton,MA,CDP
577,02481,42.351288,-71.214165,17262,America/New_York,Newton,MA,CDP
578,02482,42.351288,-71.214165,10758,America/New_York,Newton,MA,CDP
579,02492,42.351288,-71.214165,21481,America/New_York,Newton,MA,CDP
580,02493,42.351288,-71.214165,11443,America/New_York,Newton,,
581,02494,42.351288,-71.214165,10578,America/New_York,Newton,MA,CDP
582,02532,41.61989,-70.55187,13180,America/New_York,Monument Beach,MA,CDP
583,02534,41.61989,-70.55187,1284,America/New_York,Monument Beach,MA,CDP
584,02535,41.61989,-70.55187,2393,America/New_York,Monument Beach,,
585,02536,41.61989,-70.55187,21100,America/New_York,Monument Beach,MA,CDP
586,02537,41.61989,-70.55187,6486,America/New_York,Monument Beach,MA,CDP
587,02538,41.61989,-70.55187,4556,America/New_York,Monument Beach,MA,CDP
588,02539,41.61989,-70.55187,5212,America/New_York,Monument Beach,MA,CDP
589,02540,41.61989,-70.55187,8354,America/New_York,Monument Beach,MA,CDP
590,02542,41.61989,-70.55187,854,America/New_York,Monument Beach,,
591,02543,41.61989,-70.55187,810,America/New_York,Monument Beach,MA,CDP
592,02553,41.61989,-70.55187,38,America/New_York,Monument Beach,MA,CDP
593,02554,41.61989,-70.55187,14033,America/New_York,Monument Beach,MA,CDP
594,02556,41.61989,-70.55187,2586,America/New_York,Monument Beach,MA,CDP
595,02557,41.61989,-70.55187,1849,America/New_York,Monument Beach,MA,CDP
596,02558,41.61989,-70.55187,1658,America/New_York,Monument Beach,MA,CDP
597,02559,41.61989,-70.55187,2812,America/New_York,Monument Beach,MA,CDP
598,02561,41.61989,-70.55187,260,America/New_York,Monument Beach,MA,CDP
599,02562,41.61989,-70.55187,3698,America/New_York,Monument Beach,MA,CDP
600,02563,41.61989,-70.55187,10315,America/New_York,Monument Beach,MA,CDP
601,02564,41.61989,-70.55187,243,America/New_York,Monument Beach,MA,CDP
602,02568,41.61989,-70.55187,8829,America/New_York,Monument Beach,MA,CDP
603,02571,41.61989,-70.55187,10538,America/New_York,Monument Beach,MA,CDP
604,02575,41.61989,-70.55187,2417,America/New_York,Monument Beach,,
605,02576,41.61989,-70.55187,4498,America/New_York,Monument Beach,MA,CDP
606,02584,41.61989,-70.55187,23,America/New_York,Monument Beach,,
607,02601,41.70131,-70.22786,16066,America/New_York,Barnstable Town,MA,city
608,02630,41.70131,-70.22786,2539,America/New_York,Barnstable Town,MA,city
609,02631,41.70131,-70.22786,10189,America/New_York,Barnstable Town,MA,CDP
610,02632,41.70131,-70.22786,12217,America/New_York,Barnstable Town,MA,city
611,02633,41.70131,-70.22786,4536,America/New_York,Barnstable Town,MA,CDP
612,02635,41.70131,-70.22786,3673,America/New_York,Barnstable Town,MA,city
613,02637,41.70131,-70.22786,351,America/New_York,Barnstable Town,MA,city
614,02638,41.70131,-70.22786,3256,America/New_York,Barnstable Town,MA,CDP
615,02639,41.70131,-70.22786,3387,America/New_York,Barnstable Town,MA,CDP
616,02641,41.70131,-70.22786,299,America/New_York,Barnstable Town,MA,CDP
617,02642,41.70131,-70.22786,5772,America/New_York,Barnstable Town,MA,CDP
618,02643,41.70131,-70.22786,0,America/New_York,Barnstable Town,,
619,02644,41.70131,-70.22786,3618,America/New_York,Barnstable Town,MA,CDP
620,02645,41.70131,-70.22786,11060,America/New_York,Barnstable Town,MA,CDP
621,02646,41.70131,-70.22786,1715,America/New_York,Barnstable Town,MA,CDP
622,02647,41.70131,-70.22786,228,America/New_York,Barnstable Town,MA,city
623,02648,41.70131,-70.22786,7592,America/New_York,Barnstable Town,MA,city
624,02649,41.70131,-70.22786,15234,America/New_York,Barnstable Town,MA,CDP
625,02650,41.70131,-70.22786,1017,America/New_York,Barnstable Town,,
626,02652,41.70131,-70.22786,924,America/New_York,Barnstable Town,,
627,02653,41.70131,-70.22786,6342,America/New_York,Barnstable Town,MA,CDP
628,02655,41.70131,-70.22786,3535,America/New_York,Barnstable Town,MA,city
629,02657,41.70131,-70.22786,3681,America/New_York,Barnstable Town,MA,CDP
630,02659,41.70131,-70.22786,1090,America/New_York,Barnstable Town,,
631,02660,41.70131,-70.22786,6767,America/New_York,Barnstable Town,MA,CDP
632,02663,41.70131,-70.22786,446,America/New_York,Barnstable Town,,
633,02664,41.70131,-70.22786,9720,America/New_York,Barnstable Town,MA,CDP
634,02666,41.70131,-70.22786,751,America/New_York,Barnstable Town,,
635,02667,41.70131,-70.22786,3925,America/New_York,Barnstable Town,,
636,02668,41.70131,-70.22786,2514,America/New_York,Barnstable Town,MA,city
637,02670,41.70131,-70.22786,1071,America/New_York,Barnstable Town,MA,CDP
638,02671,41.70131,-70.22786,932,America/New_York,Barnstable Town,MA,CDP
639,02672,41.70131,-70.22786,0,America/New_York,Barnstable Town,MA,city
640,02673,41.70131,-70.22786,8969,America/New_York,Barnstable Town,MA,CDP
641,02675,41.70131,-70.22786,6919,America/New_York,Barnstable Town,MA,CDP
642,02702,41.759884,-71.07965,4445,America/New_York,Fall River,,
643,02703,41.759884,-71.07965,46479,America/New_York,Fall River,MA,city
644,02713,41.759884,-71.07965,42,America/New_York,Fall River,,
645,02715,41.759884,-71.07965,3778,America/New_York,Fall River,,
646,02717,41.759884,-71.07965,4777,America/New_York,Fall River,MA,city
